registertime,dbn_registertime,departurefloor,destinationfloor,isup,registertime_dayofweek,iserroroccured,weekend,registertime_15min
2015-11-19 10:00:42.2,36042,3,9,1,4,0,0,0
2015-11-19 10:00:43.8,36043,9,3,0,4,0,0,0
2015-11-19 10:00:53,36053,13,3,0,4,0,0,0
2015-11-19 10:00:55.3,36055,15,3,0,4,0,0,0
2015-11-19 10:00:57.4,36057,12,3,0,4,0,0,0
2015-11-19 10:00:58.5,36058,12,3,0,4,0,0,0
2015-11-19 10:01:10.7,36070,11,3,0,4,0,0,0
2015-11-19 10:01:12.8,36072,14,3,0,4,0,0,0
2015-11-19 10:01:19.7,36079,12,3,0,4,0,0,0
2015-11-19 10:01:20.9,36080,7,3,0,4,0,0,0
2015-11-19 10:01:24.3,36084,13,3,0,4,0,0,0
2015-11-19 10:01:28,36088,10,3,0,4,0,0,0
2015-11-19 10:01:35.3,36095,14,3,0,4,0,0,0
2015-11-19 10:01:37,36097,10,3,0,4,0,0,0
2015-11-19 10:01:41,36101,3,9,1,4,0,0,0
2015-11-19 10:01:46.1,36106,11,3,0,4,0,0,0
2015-11-19 10:01:49.8,36109,5,3,0,4,0,0,0
2015-11-19 10:01:58.7,36118,9,5,0,4,0,0,0
2015-11-19 10:02:00.1,36120,7,3,0,4,0,0,0
2015-11-19 10:02:02.9,36122,3,8,1,4,0,0,0
2015-11-19 10:02:03.1,36123,3,15,1,4,0,0,0
2015-11-19 10:02:10.3,36130,15,3,0,4,0,0,0
2015-11-19 10:02:12,36132,11,3,0,4,0,0,0
2015-11-19 10:02:14.8,36134,13,3,0,4,0,0,0
2015-11-19 10:02:15.7,36135,11,3,0,4,0,0,0
2015-11-19 10:02:16.8,36136,10,3,0,4,0,0,0
2015-11-19 10:02:23,36143,11,3,0,4,0,0,0
2015-11-19 10:02:30.9,36150,15,3,0,4,0,0,0
2015-11-19 10:02:51.6,36171,7,3,0,4,0,0,0
2015-11-19 10:02:51.6,36171,11,3,0,4,0,0,0
2015-11-19 10:02:52.8,36172,13,3,0,4,0,0,0
2015-11-19 10:03:15.3,36195,13,3,0,4,0,0,0
2015-11-19 10:03:15.4,36195,5,8,1,4,0,0,0
2015-11-19 10:03:18,36198,5,7,1,4,0,0,0
2015-11-19 10:03:32,36212,3,5,1,4,0,0,0
2015-11-19 10:03:43.4,36223,9,3,0,4,0,0,0
2015-11-19 10:03:49.4,36229,10,3,0,4,0,0,0
2015-11-19 10:03:56,36236,11,3,0,4,0,0,0
2015-11-19 10:03:58.4,36238,9,3,0,4,0,0,0
2015-11-19 10:04:09.8,36249,3,7,1,4,0,0,0
2015-11-19 10:04:12.6,36252,8,3,0,4,0,0,0
2015-11-19 10:04:14.1,36254,13,3,0,4,0,0,0
2015-11-19 10:04:49.7,36289,14,3,0,4,0,0,0
2015-11-19 10:04:51.6,36291,3,11,1,4,0,0,0
2015-11-19 10:04:54.8,36294,10,3,0,4,0,0,0
2015-11-19 10:04:59.2,36299,4,3,0,4,0,0,0
2015-11-19 10:05:06.2,36306,3,13,1,4,0,0,0
2015-11-19 10:05:09.2,36309,3,4,1,4,0,0,0
2015-11-19 10:05:12.7,36312,12,3,0,4,0,0,0
2015-11-19 10:05:41.9,36341,13,3,0,4,0,0,0
2015-11-19 10:05:49.1,36349,5,3,0,4,0,0,0
2015-11-19 10:05:57.1,36357,6,3,0,4,0,0,0
2015-11-19 10:06:03.4,36363,5,3,0,4,0,0,0
2015-11-19 10:06:38.3,36398,9,3,0,4,0,0,0
2015-11-19 10:06:40.5,36400,3,6,1,4,0,0,0
2015-11-19 10:06:58.4,36418,3,5,1,4,0,0,0
2015-11-19 10:07:04.7,36424,15,3,0,4,0,0,0
2015-11-19 10:07:09.6,36429,15,3,0,4,0,0,0
2015-11-19 10:07:12.1,36432,13,3,0,4,0,0,0
2015-11-19 10:07:21.6,36441,6,3,0,4,0,0,0
2015-11-19 10:07:36.7,36456,3,9,1,4,0,0,0
2015-11-19 10:07:47.6,36467,3,7,1,4,0,0,0
2015-11-19 10:07:55.2,36475,3,13,1,4,0,0,0
2015-11-19 10:07:58.1,36478,3,5,1,4,0,0,0
2015-11-19 10:08:07.6,36487,3,9,1,4,0,0,0
2015-11-19 10:08:16.5,36496,5,3,0,4,0,0,0
2015-11-19 10:08:29,36509,3,5,1,4,0,0,0
2015-11-19 10:08:33.5,36513,7,3,0,4,0,0,0
2015-11-19 10:08:40.1,36520,3,9,1,4,0,0,0
2015-11-19 10:09:01.5,36541,3,16,1,4,0,0,0
2015-11-19 10:09:18.5,36558,5,3,0,4,0,0,0
2015-11-19 10:09:20.4,36560,3,7,1,4,0,0,0
2015-11-19 10:09:27.3,36567,3,11,1,4,0,0,0
2015-11-19 10:09:41.8,36581,5,3,0,4,0,0,0
2015-11-19 10:09:42.1,36582,12,3,0,4,0,0,0
2015-11-19 10:09:47.5,36587,3,14,1,4,0,0,0
2015-11-19 10:09:59.6,36599,14,3,0,4,0,0,0
2015-11-19 10:10:08.4,36608,16,12,0,4,0,0,0
2015-11-19 10:10:10.3,36610,16,10,0,4,0,0,0
2015-11-19 10:10:31.7,36631,3,9,1,4,0,0,0
2015-11-19 10:10:34.7,36634,3,8,1,4,0,0,0
2015-11-19 10:10:37.5,36637,3,11,1,4,0,0,0
2015-11-19 10:10:48.5,36648,3,5,1,4,0,0,0
2015-11-19 10:10:52,36652,7,3,0,4,0,0,0
2015-11-19 10:10:53.4,36653,5,3,0,4,0,0,0
2015-11-19 10:10:59.9,36659,3,16,1,4,0,0,0
2015-11-19 10:11:02.9,36662,5,3,0,4,0,0,0
2015-11-19 10:11:08.1,36668,3,6,1,4,0,0,0
2015-11-19 10:11:08.9,36668,12,3,0,4,0,0,0
2015-11-19 10:11:12.1,36672,5,3,0,4,0,0,0
2015-11-19 10:11:13.3,36673,3,4,1,4,0,0,0
2015-11-19 10:11:14.2,36674,9,3,0,4,0,0,0
2015-11-19 10:11:16.4,36676,3,11,1,4,0,0,0
2015-11-19 10:11:17.3,36677,3,12,1,4,0,0,0
2015-11-19 10:11:18.1,36678,4,3,0,4,0,0,0
2015-11-19 10:11:18.4,36678,3,10,1,4,0,0,0
2015-11-19 10:11:19.3,36679,3,10,1,4,0,0,0
2015-11-19 10:11:20,36680,13,3,0,4,0,0,0
2015-11-19 10:11:21.6,36681,4,3,0,4,0,0,0
2015-11-19 10:11:31.8,36691,3,15,1,4,0,0,0
2015-11-19 10:11:32.5,36692,5,3,0,4,0,0,0
2015-11-19 10:11:34.8,36694,3,7,1,4,0,0,0
2015-11-19 10:11:46.6,36706,7,3,0,4,0,0,0
2015-11-19 10:11:53.5,36713,3,10,1,4,0,0,0
2015-11-19 10:12:00.5,36720,3,9,1,4,0,0,0
2015-11-19 10:12:04.2,36724,3,5,1,4,0,0,0
2015-11-19 10:12:05.2,36725,3,14,1,4,0,0,0
2015-11-19 10:12:07.4,36727,5,3,0,4,0,0,0
2015-11-19 10:12:09.8,36729,9,3,0,4,0,0,0
2015-11-19 10:12:20.3,36740,3,14,1,4,0,0,0
2015-11-19 10:12:28.6,36748,11,3,0,4,0,0,0
2015-11-19 10:12:35.8,36755,13,3,0,4,0,0,0
2015-11-19 10:12:40.2,36760,3,13,1,4,0,0,0
2015-11-19 10:12:46.4,36766,11,3,0,4,0,0,0
2015-11-19 10:12:48.8,36768,3,13,1,4,0,0,0
2015-11-19 10:12:59.8,36779,13,3,0,4,0,0,0
2015-11-19 10:13:13.5,36793,3,6,1,4,0,0,0
2015-11-19 10:13:15.4,36795,3,13,1,4,0,0,0
2015-11-19 10:13:16,36796,3,12,1,4,0,0,0
2015-11-19 10:13:22.6,36802,11,3,0,4,0,0,0
2015-11-19 10:13:24.2,36804,11,3,0,4,0,0,0
2015-11-19 10:13:24.6,36804,3,5,1,4,0,0,0
2015-11-19 10:13:25.8,36805,11,3,0,4,0,0,0
2015-11-19 10:13:27.3,36807,11,6,0,4,0,0,0
2015-11-19 10:13:27.4,36807,3,5,1,4,0,0,0
2015-11-19 10:13:29.3,36809,11,3,0,4,0,0,0
2015-11-19 10:13:34.2,36814,11,3,0,4,0,0,0
2015-11-19 10:13:46.1,36826,11,3,0,4,0,0,0
2015-11-19 10:13:47.3,36827,3,11,1,4,0,0,0
2015-11-19 10:13:47.4,36827,3,13,1,4,0,0,0
2015-11-19 10:13:49.8,36829,11,3,0,4,0,0,0
2015-11-19 10:13:51.3,36831,11,3,0,4,0,0,0
2015-11-19 10:13:52.9,36832,11,3,0,4,0,0,0
2015-11-19 10:13:55.3,36835,11,3,0,4,0,0,0
2015-11-19 10:13:57.5,36837,11,3,0,4,0,0,0
2015-11-19 10:14:06.8,36846,11,3,0,4,0,0,0
2015-11-19 10:14:14,36854,3,9,1,4,0,0,0
2015-11-19 10:14:19.7,36859,3,14,1,4,0,0,0
2015-11-19 10:14:21,36861,11,3,0,4,0,0,0
2015-11-19 10:14:22.6,36862,3,5,1,4,0,0,0
2015-11-19 10:14:22.8,36862,13,3,0,4,0,0,0
2015-11-19 10:14:27.4,36867,13,3,0,4,0,0,0
2015-11-19 10:14:37.7,36877,3,9,1,4,0,0,0
2015-11-19 10:14:45.5,36885,3,13,1,4,0,0,0
2015-11-19 10:14:47.7,36887,5,3,0,4,0,0,0
2015-11-19 10:14:49.5,36889,13,3,0,4,0,0,0
2015-11-19 10:14:49.9,36889,3,13,1,4,0,0,0
2015-11-19 10:14:56.1,36896,5,3,0,4,0,0,0
2015-11-19 10:15:14,36914,3,8,1,4,0,0,15
2015-11-19 10:15:32.3,36932,11,3,0,4,0,0,15
2015-11-19 10:15:44.3,36944,3,14,1,4,0,0,15
2015-11-19 10:15:46.5,36946,3,12,1,4,0,0,15
2015-11-19 10:15:51.7,36951,14,13,0,4,0,0,15
2015-11-19 10:15:56.3,36956,15,3,0,4,0,0,15
2015-11-19 10:15:56.8,36956,3,11,1,4,0,0,15
2015-11-19 10:15:57.9,36957,5,3,0,4,0,0,15
2015-11-19 10:16:01.6,36961,3,13,1,4,0,0,15
2015-11-19 10:16:21.7,36981,3,12,1,4,0,0,15
2015-11-19 10:16:22.4,36982,3,10,1,4,0,0,15
2015-11-19 10:16:24.4,36984,3,13,1,4,0,0,15
2015-11-19 10:16:25.4,36985,10,3,0,4,0,0,15
2015-11-19 10:16:28.3,36988,3,10,1,4,0,0,15
2015-11-19 10:16:52.2,37012,3,13,1,4,0,0,15
2015-11-19 10:16:53.4,37013,3,10,1,4,0,0,15
2015-11-19 10:16:54.4,37014,3,10,1,4,0,0,15
2015-11-19 10:16:55.3,37015,16,3,0,4,0,0,15
2015-11-19 10:16:57.5,37017,3,11,1,4,0,0,15
2015-11-19 10:16:58.1,37018,5,3,0,4,0,0,15
2015-11-19 10:16:59.5,37019,4,3,0,4,0,0,15
2015-11-19 10:16:59.9,37019,16,3,0,4,0,0,15
2015-11-19 10:17:13.7,37033,3,6,1,4,0,0,15
2015-11-19 10:17:20.7,37040,7,3,0,4,0,0,15
2015-11-19 10:17:26.7,37046,3,6,1,4,0,0,15
2015-11-19 10:17:33.4,37053,7,3,0,4,0,0,15
2015-11-19 10:17:37.5,37057,3,9,1,4,0,0,15
2015-11-19 10:17:38.7,37058,3,5,1,4,0,0,15
2015-11-19 10:17:44.1,37064,3,11,1,4,0,0,15
2015-11-19 10:17:46.8,37066,3,12,1,4,0,0,15
2015-11-19 10:17:57.3,37077,5,3,0,4,0,0,15
2015-11-19 10:17:59.1,37079,7,3,0,4,0,0,15
2015-11-19 10:18:08.3,37088,15,8,0,4,0,0,15
2015-11-19 10:18:09.2,37089,3,13,1,4,0,0,15
2015-11-19 10:18:48.9,37128,15,8,0,4,0,0,15
2015-11-19 10:18:53.6,37133,3,8,1,4,0,0,15
2015-11-19 10:19:02.5,37142,3,13,1,4,0,0,15
2015-11-19 10:19:10.5,37150,3,13,1,4,0,0,15
2015-11-19 10:19:10.9,37150,3,12,1,4,0,0,15
2015-11-19 10:19:27.4,37167,3,5,1,4,0,0,15
2015-11-19 10:19:29,37169,3,12,1,4,0,0,15
2015-11-19 10:19:29.9,37169,3,6,1,4,0,0,15
2015-11-19 10:19:38.7,37178,3,15,1,4,0,0,15
2015-11-19 10:19:39.9,37179,7,3,0,4,0,0,15
2015-11-19 10:19:40.5,37180,3,9,1,4,0,0,15
2015-11-19 10:20:03.9,37203,3,7,1,4,0,0,15
2015-11-19 10:20:11.7,37211,16,3,0,4,0,0,15
2015-11-19 10:20:15.5,37215,3,10,1,4,0,0,15
2015-11-19 10:20:15.8,37215,3,10,1,4,0,0,15
2015-11-19 10:20:32.1,37232,3,14,1,4,0,0,15
2015-11-19 10:20:37.9,37237,8,3,0,4,0,0,15
2015-11-19 10:20:40.8,37240,3,12,1,4,0,0,15
2015-11-19 10:20:41,37241,3,14,1,4,0,0,15
2015-11-19 10:20:43.1,37243,3,5,1,4,0,0,15
2015-11-19 10:21:06.1,37266,3,7,1,4,0,0,15
2015-11-19 10:21:17.2,37277,3,12,1,4,0,0,15
2015-11-19 10:21:17.8,37277,3,12,1,4,0,0,15
2015-11-19 10:21:21.9,37281,3,14,1,4,0,0,15
2015-11-19 10:21:32,37292,6,3,0,4,0,0,15
2015-11-19 10:21:32.2,37292,3,5,1,4,0,0,15
2015-11-19 10:21:33.6,37293,6,3,0,4,0,0,15
2015-11-19 10:21:35.6,37295,3,7,1,4,0,0,15
2015-11-19 10:21:40.8,37300,10,13,1,4,0,0,15
2015-11-19 10:21:42.9,37302,10,3,0,4,0,0,15
2015-11-19 10:22:03.5,37323,10,13,1,4,0,0,15
2015-11-19 10:22:07.4,37327,3,14,1,4,0,0,15
2015-11-19 10:22:32.2,37352,15,3,0,4,0,0,15
2015-11-19 10:23:13.4,37393,3,6,1,4,0,0,15
2015-11-19 10:23:15.6,37395,3,5,1,4,0,0,15
2015-11-19 10:23:20.4,37400,6,3,0,4,0,0,15
2015-11-19 10:23:21.1,37401,3,15,1,4,0,0,15
2015-11-19 10:23:43.5,37423,3,14,1,4,0,0,15
2015-11-19 10:23:51.8,37431,3,8,1,4,0,0,15
2015-11-19 10:23:52.9,37432,3,8,1,4,0,0,15
2015-11-19 10:23:57.6,37437,3,15,1,4,0,0,15
2015-11-19 10:24:14.1,37454,5,3,0,4,0,0,15
2015-11-19 10:24:23.6,37463,12,3,0,4,0,0,15
2015-11-19 10:24:29.4,37469,15,3,0,4,0,0,15
2015-11-19 10:24:46.2,37486,3,10,1,4,0,0,15
2015-11-19 10:25:02,37502,3,7,1,4,0,0,15
2015-11-19 10:25:25.1,37525,3,4,1,4,0,0,15
2015-11-19 10:25:25.2,37525,3,4,1,4,0,0,15
2015-11-19 10:25:26.8,37526,8,3,0,4,0,0,15
2015-11-19 10:25:39.1,37539,3,7,1,4,0,0,15
2015-11-19 10:25:47,37547,10,3,0,4,0,0,15
2015-11-19 10:26:13.8,37573,3,5,1,4,0,0,15
2015-11-19 10:26:15.3,37575,3,5,1,4,0,0,15
2015-11-19 10:26:22.9,37582,7,3,0,4,0,0,15
2015-11-19 10:26:37.1,37597,4,3,0,4,0,0,15
2015-11-19 10:27:11.3,37631,9,3,0,4,0,0,15
2015-11-19 10:27:16.9,37636,3,15,1,4,0,0,15
2015-11-19 10:27:17.7,37637,8,3,0,4,0,0,15
2015-11-19 10:27:20,37640,5,3,0,4,0,0,15
2015-11-19 10:27:25.7,37645,4,6,1,4,0,0,15
2015-11-19 10:27:32.3,37652,4,6,1,4,0,0,15
2015-11-19 10:27:34.5,37654,4,6,1,4,0,0,15
2015-11-19 10:29:07.1,37747,8,3,0,4,0,0,15
2015-11-19 10:29:16.7,37756,6,3,0,4,0,0,15
2015-11-19 10:29:45.7,37785,15,3,0,4,0,0,15
2015-11-19 10:29:47.6,37787,11,3,0,4,0,0,15
2015-11-19 10:30:03,37803,3,10,1,4,0,0,30
2015-11-19 10:30:07.3,37807,8,3,0,4,0,0,30
2015-11-19 10:30:48.9,37848,6,4,0,4,0,0,30
2015-11-19 10:31:03.2,37863,9,3,0,4,0,0,30
2015-11-19 10:31:43.9,37903,3,6,1,4,0,0,30
2015-11-19 10:31:46.6,37906,3,5,1,4,0,0,30
2015-11-19 10:31:50.1,37910,3,12,1,4,0,0,30
2015-11-19 10:31:51.5,37911,3,8,1,4,0,0,30
2015-11-19 10:31:52.3,37912,3,13,1,4,0,0,30
2015-11-19 10:31:53.1,37913,13,3,0,4,0,0,30
2015-11-19 10:32:01,37921,6,3,0,4,0,0,30
2015-11-19 10:32:13.6,37933,3,10,1,4,0,0,30
2015-11-19 10:32:15.3,37935,3,7,1,4,0,0,30
2015-11-19 10:32:19.3,37939,3,10,1,4,0,0,30
2015-11-19 10:32:43.8,37963,3,10,1,4,0,0,30
2015-11-19 10:32:44,37964,3,10,1,4,0,0,30
2015-11-19 10:32:45.1,37965,3,4,1,4,0,0,30
2015-11-19 10:33:04.3,37984,4,6,1,4,0,0,30
2015-11-19 10:33:29.4,38009,10,3,0,4,0,0,30
2015-11-19 10:33:31.9,38011,13,3,0,4,0,0,30
2015-11-19 10:33:34.3,38014,10,3,0,4,0,0,30
2015-11-19 10:33:40.8,38020,14,3,0,4,0,0,30
2015-11-19 10:33:49.2,38029,6,3,0,4,0,0,30
2015-11-19 10:33:51.7,38031,5,3,0,4,0,0,30
2015-11-19 10:33:55.6,38035,8,3,0,4,0,0,30
2015-11-19 10:34:02.9,38042,3,10,1,4,0,0,30
2015-11-19 10:34:03.8,38043,10,12,1,4,0,0,30
2015-11-19 10:34:08.1,38048,10,3,0,4,0,0,30
2015-11-19 10:34:27.5,38067,3,11,1,4,0,0,30
2015-11-19 10:34:50.9,38090,5,3,0,4,0,0,30
2015-11-19 10:34:51.1,38091,11,3,0,4,0,0,30
2015-11-19 10:34:56.1,38096,8,3,0,4,0,0,30
2015-11-19 10:34:59.2,38099,3,9,1,4,0,0,30
2015-11-19 10:35:01.5,38101,3,8,1,4,0,0,30
2015-11-19 10:35:49.8,38149,9,3,0,4,0,0,30
2015-11-19 10:36:02.4,38162,3,15,1,4,0,0,30
2015-11-19 10:36:02.9,38162,3,15,1,4,0,0,30
2015-11-19 10:36:12.3,38172,4,6,1,4,0,0,30
2015-11-19 10:36:42.6,38202,3,7,1,4,0,0,30
2015-11-19 10:37:25.2,38245,3,9,1,4,0,0,30
2015-11-19 10:37:37,38257,3,10,1,4,0,0,30
2015-11-19 10:37:50.4,38270,8,3,0,4,0,0,30
2015-11-19 10:38:31.7,38311,3,8,1,4,0,0,30
2015-11-19 10:38:39.8,38319,3,8,1,4,0,0,30
2015-11-19 10:38:52.1,38332,6,3,0,4,0,0,30
2015-11-19 10:39:17.4,38357,5,3,0,4,0,0,30
2015-11-19 10:39:19,38359,3,15,1,4,0,0,30
2015-11-19 10:39:32.1,38372,14,3,0,4,0,0,30
2015-11-19 10:39:43.9,38383,5,3,0,4,0,0,30
2015-11-19 10:40:29,38429,3,11,1,4,0,0,30
2015-11-19 10:40:40.6,38440,7,3,0,4,0,0,30
2015-11-19 10:40:46.8,38446,3,6,1,4,0,0,30
2015-11-19 10:40:47.9,38447,3,6,1,4,0,0,30
2015-11-19 10:40:49.2,38449,3,5,1,4,0,0,30
2015-11-19 10:41:00.8,38460,3,7,1,4,0,0,30
2015-11-19 10:41:02.1,38462,9,3,0,4,0,0,30
2015-11-19 10:41:12.5,38472,3,13,1,4,0,0,30
2015-11-19 10:42:05,38525,8,3,0,4,0,0,30
2015-11-19 10:42:14.1,38534,4,6,1,4,0,0,30
2015-11-19 10:42:26.3,38546,7,3,0,4,0,0,30
2015-11-19 10:42:29.2,38549,5,3,0,4,0,0,30
2015-11-19 10:42:36,38556,8,3,0,4,0,0,30
2015-11-19 10:43:13.6,38593,10,3,0,4,0,0,30
2015-11-19 10:43:15.2,38595,7,3,0,4,0,0,30
2015-11-19 10:43:19.3,38599,8,3,0,4,0,0,30
2015-11-19 10:43:19.4,38599,6,3,0,4,0,0,30
2015-11-19 10:43:42.7,38622,3,10,1,4,0,0,30
2015-11-19 10:43:45.3,38625,3,10,1,4,0,0,30
2015-11-19 10:43:46.1,38626,3,5,1,4,0,0,30
2015-11-19 10:43:49.1,38629,9,3,0,4,0,0,30
2015-11-19 10:43:53.4,38633,15,3,0,4,0,0,30
2015-11-19 10:44:13.2,38653,3,14,1,4,0,0,30
2015-11-19 10:44:18,38658,8,3,0,4,0,0,30
2015-11-19 10:44:20.5,38660,3,13,1,4,0,0,30
2015-11-19 10:44:25.3,38665,3,13,1,4,0,0,30
2015-11-19 10:44:57.3,38697,3,6,1,4,0,0,30
2015-11-19 10:45:13.1,38713,9,3,0,4,0,0,45
2015-11-19 10:45:24.6,38724,8,3,0,4,0,0,45
2015-11-19 10:45:27.7,38727,13,3,0,4,0,0,45
2015-11-19 10:45:31.5,38731,3,8,1,4,0,0,45
2015-11-19 10:45:33,38733,10,3,0,4,0,0,45
2015-11-19 10:45:34.1,38734,3,8,1,4,0,0,45
2015-11-19 10:45:41.9,38741,3,7,1,4,0,0,45
2015-11-19 10:45:44.8,38744,5,3,0,4,0,0,45
2015-11-19 10:45:54.8,38754,3,5,1,4,0,0,45
2015-11-19 10:45:55,38755,3,14,1,4,0,0,45
2015-11-19 10:45:57.9,38757,8,3,0,4,0,0,45
2015-11-19 10:46:07.6,38767,10,3,0,4,0,0,45
2015-11-19 10:46:08.4,38768,7,3,0,4,0,0,45
2015-11-19 10:46:29.2,38789,7,3,0,4,0,0,45
2015-11-19 10:46:30.5,38790,3,6,1,4,0,0,45
2015-11-19 10:46:32.5,38792,3,5,1,4,0,0,45
2015-11-19 10:46:41.7,38801,9,3,0,4,0,0,45
2015-11-19 10:46:54.6,38814,8,3,0,4,0,0,45
2015-11-19 10:46:55.5,38815,8,3,0,4,0,0,45
2015-11-19 10:47:12,38832,3,5,1,4,0,0,45
2015-11-19 10:47:52.2,38872,16,3,0,4,0,0,45
2015-11-19 10:47:57,38877,5,3,0,4,0,0,45
2015-11-19 10:48:00.1,38880,8,3,0,4,0,0,45
2015-11-19 10:48:14.2,38894,5,3,0,4,0,0,45
2015-11-19 10:48:24.9,38904,3,14,1,4,0,0,45
2015-11-19 10:48:25.9,38905,3,15,1,4,0,0,45
2015-11-19 10:48:27.2,38907,3,15,1,4,0,0,45
2015-11-19 10:48:30.8,38910,3,15,1,4,0,0,45
2015-11-19 10:48:49.1,38929,3,8,1,4,0,0,45
2015-11-19 10:49:12.9,38952,8,3,0,4,0,0,45
2015-11-19 10:49:24.3,38964,6,3,0,4,0,0,45
2015-11-19 10:49:28.9,38968,3,9,1,4,0,0,45
2015-11-19 10:49:39.5,38979,3,7,1,4,0,0,45
2015-11-19 10:49:40.1,38980,3,7,1,4,0,0,45
2015-11-19 10:49:53.2,38993,3,8,1,4,0,0,45
2015-11-19 10:50:03.2,39003,3,9,1,4,0,0,45
2015-11-19 10:50:12.1,39012,3,4,1,4,0,0,45
2015-11-19 10:50:15.8,39015,10,3,0,4,0,0,45
2015-11-19 10:50:19.1,39019,14,3,0,4,0,0,45
2015-11-19 10:50:21.4,39021,3,8,1,4,0,0,45
2015-11-19 10:50:26.7,39026,9,3,0,4,0,0,45
2015-11-19 10:50:30.2,39030,5,3,0,4,0,0,45
2015-11-19 10:50:34.3,39034,3,15,1,4,0,0,45
2015-11-19 10:50:40.7,39040,3,7,1,4,0,0,45
2015-11-19 10:51:04,39064,3,13,1,4,0,0,45
2015-11-19 10:51:28.8,39088,3,15,1,4,0,0,45
2015-11-19 10:51:36.5,39096,3,9,1,4,0,0,45
2015-11-19 10:51:44.5,39104,3,9,1,4,0,0,45
2015-11-19 10:51:49.2,39109,8,3,0,4,0,0,45
2015-11-19 10:51:57.3,39117,3,8,1,4,0,0,45
2015-11-19 10:52:15.4,39135,8,3,0,4,0,0,45
2015-11-19 10:52:25.4,39145,7,3,0,4,0,0,45
2015-11-19 10:52:35.6,39155,5,3,0,4,0,0,45
2015-11-19 10:52:42.1,39162,7,3,0,4,0,0,45
2015-11-19 10:52:44.7,39164,7,3,0,4,0,0,45
2015-11-19 10:52:45.6,39165,7,5,0,4,0,0,45
2015-11-19 10:52:48.2,39168,12,3,0,4,0,0,45
2015-11-19 10:53:27.6,39207,4,6,1,4,0,0,45
2015-11-19 10:53:30.5,39210,3,14,1,4,0,0,45
2015-11-19 10:53:31.9,39211,3,5,1,4,0,0,45
2015-11-19 10:53:35.6,39215,14,3,0,4,0,0,45
2015-11-19 10:53:37.6,39217,7,3,0,4,0,0,45
2015-11-19 10:53:46.5,39226,10,3,0,4,0,0,45
2015-11-19 10:54:07.7,39247,3,8,1,4,0,0,45
2015-11-19 10:54:24.4,39264,3,8,1,4,0,0,45
2015-11-19 10:54:27.4,39267,3,14,1,4,0,0,45
2015-11-19 10:54:31.7,39271,3,9,1,4,0,0,45
2015-11-19 10:54:42.8,39282,9,3,0,4,0,0,45
2015-11-19 10:54:44.6,39284,3,7,1,4,0,0,45
2015-11-19 10:54:46.2,39286,3,7,1,4,0,0,45
2015-11-19 10:54:54.5,39294,3,9,1,4,0,0,45
2015-11-19 10:54:57.4,39297,3,9,1,4,0,0,45
2015-11-19 10:55:00.8,39300,10,3,0,4,0,0,45
2015-11-19 10:55:02.2,39302,3,9,1,4,0,0,45
2015-11-19 10:55:03.9,39303,12,3,0,4,0,0,45
2015-11-19 10:55:31.6,39331,3,8,1,4,0,0,45
2015-11-19 10:55:31.9,39331,3,8,1,4,0,0,45
2015-11-19 10:55:37.9,39337,3,9,1,4,0,0,45
2015-11-19 10:55:45.9,39345,3,5,1,4,0,0,45
2015-11-19 10:55:49.2,39349,5,7,1,4,0,0,45
2015-11-19 10:56:07.2,39367,3,8,1,4,0,0,45
2015-11-19 10:56:07.4,39367,8,3,0,4,0,0,45
2015-11-19 10:56:12.1,39372,7,6,0,4,0,0,45
2015-11-19 10:56:12.8,39372,12,3,0,4,0,0,45
2015-11-19 10:56:33.7,39393,8,3,0,4,0,0,45
2015-11-19 10:56:50.5,39410,7,3,0,4,0,0,45
2015-11-19 10:57:07.7,39427,3,6,1,4,0,0,45
2015-11-19 10:57:25.3,39445,3,12,1,4,0,0,45
2015-11-19 10:57:48.3,39468,12,3,0,4,0,0,45
2015-11-19 10:57:56.9,39476,9,3,0,4,0,0,45
2015-11-19 10:57:59.2,39479,7,3,0,4,0,0,45
2015-11-19 10:58:01.9,39481,7,3,0,4,0,0,45
2015-11-19 10:58:03.3,39483,11,3,0,4,0,0,45
2015-11-19 10:58:05,39485,7,3,0,4,0,0,45
2015-11-19 10:58:06.8,39486,9,3,0,4,0,0,45
2015-11-19 10:58:09.1,39489,3,8,1,4,0,0,45
2015-11-19 10:58:19.5,39499,3,12,1,4,0,0,45
2015-11-19 10:58:31.5,39511,12,3,0,4,0,0,45
2015-11-19 10:58:59.6,39539,13,3,0,4,0,0,45
2015-11-19 10:59:02.3,39542,10,3,0,4,0,0,45
2015-11-19 10:59:14.7,39554,15,3,0,4,0,0,45
2015-11-19 10:59:23.8,39563,3,9,1,4,0,0,45
2015-11-19 10:59:40.7,39580,15,3,0,4,0,0,45
2015-11-19 10:59:57.2,39597,3,4,1,4,0,0,45
2015-11-19 10:59:59.9,39599,3,5,1,4,0,0,45
2015-11-19 11:00:02.1,39602,3,6,1,4,0,0,0
2015-11-19 11:00:02.6,39602,8,3,0,4,0,0,0
2015-11-19 11:00:05.4,39605,12,3,0,4,0,0,0
2015-11-19 11:00:30.7,39630,14,3,0,4,0,0,0
2015-11-19 11:00:39.4,39639,3,7,1,4,0,0,0
2015-11-19 11:00:48,39648,14,3,0,4,0,0,0
2015-11-19 11:00:49.1,39649,3,8,1,4,0,0,0
2015-11-19 11:00:50.3,39650,10,3,0,4,0,0,0
2015-11-19 11:00:53.9,39653,14,3,0,4,0,0,0
